Datetime,Tweet Id,Text,Username
2021-11-06 17:37:06+00:00,1457039350907105282,"Are movie critics ok?

I read several negative reviews on DUNE but then saw it and thought it was excellent. Now, I haven't seen Eternals yet, but a lot of film critics are panning it, while friends that I trust are saying they liked it.

Is this pandemic stress?",thepathtochange
2021-11-06 17:36:08+00:00,1457039109126512640,@JamesAcraman Hi James! thanks for sharing your review- really glad to hear you enjoyed Spencer and we look forward to your Eternals review!,cineworld
2021-11-06 17:35:26+00:00,1457038933318115333,My ★★★★½ review of Eternals on @letterboxd: https://t.co/I5SoAV0r3H,writtenbyissac
2021-11-06 17:34:57+00:00,1457038808801636352,"gonna do a mini spoiler free-ish review on each of the #eternals , a thread:",vvitchfilm
2021-11-06 17:34:19+00:00,1457038651922264067,Eternals review – everlasting comic-book mediocrity https://t.co/BS9QMH1cvv,ShotUpsc
2021-11-06 17:34:14+00:00,1457038628895576067,Eternals review – everlasting comic-book mediocrity https://t.co/zElVkUnOKm,aaz_news
2021-11-06 17:33:46+00:00,1457038512780361734,My ★★★★ review of Eternals on @letterboxd: https://t.co/LZWY6uTQJi,Gavin_R_Cole
2021-11-06 17:32:58+00:00,1457038311562924038,My ★★ review of Eternals on @letterboxd: https://t.co/GZW3QzpWWp,WesleyJones_
2021-11-06 17:32:49+00:00,1457038275315707911,"Just saw #Eternals and don’t get the mixed reviews. Thoroughly enjoyed it and it nicely set up more of the MCU’s next phase, including introducing 2 new heroes. A solid 7/10 from me",benmcfc03
2021-11-06 17:32:46+00:00,1457038259549245447,My ★★½ review of Eternals on Letterboxd https://t.co/dkZmxuM8XM,rustybucket1985
2021-11-06 17:32:27+00:00,1457038182520811525,"@Frail_Old_Woman The new York times filme review of Marvel's eternals just said ""America for Americans"" wtf??",littlecutieguy
2021-11-06 17:31:44+00:00,1457038000349712386,The ETERNALS Is Terrible Boring &amp; Should Not Have Been Made REVIEW https://t.co/itAW6A4boZ via @YouTube,quasar2967
2021-11-06 17:31:15+00:00,1457037877758599172,My review for #Eternals https://t.co/VvzAG4E5bZ,DerekPringle2
2021-11-06 17:31:14+00:00,1457037875220996098,"In half an hour, I will watch Eternals, the most controversial Marvel Cinematic Universe movie! My opinion on the movie will not be influenced by other reviews or Rotten Tomatoes or Metacritic scores because I haven't read any of them. This will be a great experience for me. https://t.co/e9CjZga9d6",boliver36
2021-11-06 17:29:23+00:00,1457037407824584710,I keep seeing mixed reviews for The Eternals and it makes me not wanna go see it in theaters and just wait until it hits a streaming platform cuz who ain't fitna waste time and money on a bad movie is me!,Ri_Valens
2021-11-06 17:27:42+00:00,1457036984682270724,"seeing eternals in a few hours, will give a review after 😋",thisrainstops
2021-11-06 17:26:35+00:00,1457036706801197062,"@TomislavNikolov @Slam_Webstah @Variety @ByClaytonDavis @AppleTV I dont think the majority of people even know eternals was directed by a woman

This is just deflecting and saying sexism is responsible for the reviews, maybe her movie just sucked lmao",boomerslayer64
2021-11-06 17:26:00+00:00,1457036559182614530,"just saw eternals heres my spoiler free review

the film was kinda boring cant lie about a 4/10 probably the 2 after credits were good but i didnt really like the final battle type thing",edoggoooo
2021-11-06 17:25:46+00:00,1457036498507866112,"@KaiserWillis Haven’t seen Eternals, but I’m pretty sure that not only can most critics in 2021 not comprehend basic film structure, but that most published reviews are just a bandwagonning paraphrase of whatever the first few published reviews said.",nicsperiment
2021-11-06 17:24:50+00:00,1457036263475736578,Don't read my ★★★★½ review of Eternals (2021) on @letterboxd: https://t.co/ubWrbWiI8t,strangesolos
2021-11-06 17:24:20+00:00,1457036139773054976,"@Variety @ByClaytonDavis @AppleTV That's is dumbest excuse for a movie being shit I've ever heard. Critics constantly praise diversity and women, and you're claiming they put a low review on Eternals because it was made by a woman and has diverse characters. You clearly just can't stand that diversity≠good movie",AndreaTodss
2021-11-06 17:23:34+00:00,1457035943609831424,Dad review: eternals was mid,csquared2817
2021-11-06 17:21:49+00:00,1457035504784855042,"Anyone wanna give me their honest, spoiler free review of #Eternals ? /gen",an_int3llectual
2021-11-06 17:20:59+00:00,1457035294172123140,"For our PatreonPatrons: Hear Logan's fresh take after seeing #Eternals in #IMAX. 

Full review drops 11/15 in Season 2 Episode 46.

New episode Monday. Sunday on Patreon.

https://t.co/LbWyhoj28C https://t.co/vvL2m2p41A",mostlysuperhero
2021-11-06 17:18:38+00:00,1457034704687800322,"Brutal #Eternals review

h/t #XMen Shitposting https://t.co/WdaGQu5D3q",UncannyTreks
2021-11-06 17:17:37+00:00,1457034449653227526,Oh so there was a reason for all the bad reviews for The Eternals.  White men hating that they aren't the main representation has them butt right. Brie Larson tried to warn y'all that this was a thing.,MissEvaStyles
2021-11-06 17:12:42+00:00,1457033210626519046,"Our review of #Eternals has dropped. We take a look at each of the characters, the post credits scenes and the future of the MCU. Mixed opinions on this one! What did you think of the film? 

https://t.co/5EF9W2KNbP",KenanTalksFilm
2021-11-06 17:12:16+00:00,1457033103843553281,"the only reason #Eternals isn’t doing that best on reviews is because the reviewers are anti-everything in the film, just saying, anyways go support the amazing cast and director! Marvel is breaking barriers &amp; I’m loving it",danaxgg
2021-11-06 17:12:01+00:00,1457033038261637125,"In a ballsy move that will ensure absolutely no one is happy, I'll be giving #Eternals a middling, average review on this evening's Screentime. After 6pm on @NewstalkFM https://t.co/S4L9XhAGLb",MarkDRyall
2021-11-06 17:09:22+00:00,1457032370155147264,"Well, that’s enough Eternals talk for me. I won’t spoil anything but I’ll say this: ignore the reviews and the critics. In my opinion, it’s one of the best Marvel movies out. If you haven’t seen it yet, make sure you find the time to!",TheWindGodVonte
2021-11-06 17:07:41+00:00,1457031946836582401,"keep reading the bad reviews of #Eternals bc when you see it, you’re gonna be pleasantly surprised. I dug it!! And now I hunger for Galactus on Arishem’s scale. The entire cast was good but Phastos was the star player for me https://t.co/gl4fYTEK5p",Czarface_Eso
2021-11-06 17:07:38+00:00,1457031935608360971,"Idly curious if there are any reviews of Eternals done by non-white writers. Cos the few that I’ve seen have all been wyt folks.

Cos as Shang-Chi showed, a lot of finer nuances that a POC would pick up tend to blow right by wyt writers.",jobot935
2021-11-06 17:07:06+00:00,1457031801776525315,"The Marvelous Morons
We talk about the MCU rumors. Review of My Hero Academia: World Heroes’ Mission and Tony reviews Eternals. Then pick apart the 2nd Morbius trailer.

https://t.co/23RJ7MDo9M",MajorGr8ness
2021-11-06 17:06:51+00:00,1457031740753596423,"The Marvelous Morons
We talk about the MCU rumors. Review of My Hero Academia: World Heroes’ Mission and Tony reviews Eternals. Then pick apart the 2nd Morbius trailer.

https://t.co/7vFUstP0ir",TheMoronShow
2021-11-06 17:06:08+00:00,1457031557714227206,"Been to see Eternals today. Based on critic reviews my hopes weren't that high, but I had a really great time with it. It does a whole lot right for me, and mixes up the MCU film feeling to the perfect degree. Maybe not absolute top tier MCU but I think it's brilliant!

8/10 https://t.co/U4vDThXfAU",multidium
2021-11-06 17:05:57+00:00,1457031513812340736,"I’m sorry but I’m not pressed about a bunch of reviews on #Eternals written by men who look like they wrote it out of their parent’s basement, you can bet your ass I’m still seeing it",h03m0
2021-11-06 17:04:46+00:00,1457031216394227712,"I am hyped for this expansion into the Marvel universe! And #Eternals felt like your relationship with a step sibling, nevertheless still an enjoyable film!
My ★★★½ review of Eternals on #letterboxd: https://t.co/1jHzRKFv8L",_Relly_Rel
2021-11-06 17:02:17+00:00,1457030588074954771,Anyone wondering wtf is up with #Eternals this review is the one. Wonderfully written! https://t.co/LURCAItzQs,october_caprico
2021-11-06 17:01:36+00:00,1457030417236779009,"ETERNALS Review No Spoilers VLOG
 
➡️https://t.co/Qgv6y2iIVp⬅️

#MarvelStudios #TheEternals #Sersi #Ikaris #YouTube #Marvel #EternalsTH https://t.co/nMmo1kOk9C",ezmoneyprod
2021-11-06 17:01:22+00:00,1457030357434445832,Reminding you that I'll upload my review for Eternals at 9PM (ET)/6PM (PT). #Eternals,miketminett
2021-11-06 17:00:42+00:00,1457030191772016641,Eternals has officially broken Marvel's streak of good reviews https://t.co/kJRGTuAc50 #Eternals,consequence
2021-11-06 17:00:33+00:00,1457030154165764096,"#ETERNALS review: don’t listen to the reviews because the film wasn’t that bad. Was it perfect? No, but give it a chance. Beautiful cinematography. Loved the friendship between Thena &amp; Gilgamesh and the relationship between Druig &amp; Makkari!! Grade: 7.5/10. https://t.co/1V8ql4symr",morbeen4444
2021-11-06 17:00:17+00:00,1457030085182173185,Eternals Review 🚨Spoiler Alert🚨 https://t.co/lQoKuEbIqQ,InfiniteShounen
2021-11-06 17:00:00+00:00,1457030014206054412,"Here's our review for #Eternals — the most ambitious and daring Marvel Studios movie in several years — and that makes for a complex yet enthralling film.
@MarvelStudios 

https://t.co/UPfBFNsaC4",NerdCoreMOV
2021-11-06 16:59:59+00:00,1457030009512734725,"I wasn't expecting much based on the lukewarm reviews, but I'm glad to say The Eternals was really good.",ForTheWhimsy
2021-11-06 16:59:51+00:00,1457029977740824576,Take 5 minutes out of your day and go look up one of your favorite films and see how many F ups rotten tomatoes has its actually crazy. There is a 5/10 on eternals that was counted as a fresh review?! This site needs some sort of accountability.,BoomerDerric
2021-11-06 16:59:51+00:00,1457029976742584324,"So scrolling through #Eternals reviews on #RottenTomatoes and 11 reviews are either C-, C, or C+. All 11 of these reviews are categorized as rotten?! They are all percentage wise higher than a 60 by quite a lot. So why are these rotten?! Damn this is frustrating.",BoomerDerric
2021-11-06 16:58:22+00:00,1457029605613789197,"I legitimately have OCD, and so one of my weird quirks is that I actually love it when a movie I was interested in gets terrible reviews, because it means I don't HAVE to watch it. It's something I can mentally right off as a task, so thank you for (apparently) sucking Eternals!",velodus
2021-11-06 16:57:51+00:00,1457029473749065733,"My #Eternals review will be up tonight. I wanted to sleep on it and gather my thoughts. And, I’m so glad that I did. https://t.co/NBTrB1bDs9",RyanCam20
2021-11-06 16:54:22+00:00,1457028598494281735,Do I waste time and money watching the eternals after hearing the awful reviews?,CourtTaylor95
2021-11-06 16:53:15+00:00,1457028314896510981,Gonna watch the movie this week but this is the funniest review I have seen.💀 #Eternals https://t.co/4YAuppXHke,ak1bard
2021-11-06 16:52:50+00:00,1457028212995805184,"Eternals is the first bad MCU movie I’ve seen.

Bad storytelling
Bad character development
Too many characters to follow
I have a hard time caring about a lot of the characters especially since things happen to characters before you know them. 

Review will be out soon…",GREY_SSBU
2021-11-06 16:51:18+00:00,1457027823772782597,So I watched Eternals and it was amazing don’t listen to the critics reviews go and watch it and see for yourself !!! #Eternals #thena,AgathaHarknes19
2021-11-06 16:49:42+00:00,1457027421966905344,"Eternals review:

It genuinely could’ve been better, the end felt like 3 bs plots just to end the movie &amp; the general motive for the movie felt very bland 4/10",yeljel
2021-11-06 16:48:21+00:00,1457027082211532804,I Reads You: #IReadsYou Film Review: ETERNALS https://t.co/w1iBb7qJ7M,ireadsyou
2021-11-06 16:48:20+00:00,1457027080701444104,"No doubt this was a decision made by the note churning Marvel studio execs, not Zhao. Again, #Eternals hardly approaches the level of poor quality its reviews might imply, but it's also not the cinematic MCU messiah its strongest advocates seem to scream at the top of their lungs",arekususan16
2021-11-06 16:48:04+00:00,1457027012548304898,"Just finished watching The Eternals a little while ago and I'll admit its different from the other MCU movies. You get attached to the characters and it's a good and different way of story telling.
I don't know why it received mixed reviews. It was a good movie.",mwangi_ronald
2021-11-06 16:46:50+00:00,1457026702941380613,Catch up on all the latest reviews right here  https://t.co/iMy1vil7Vm #Eternals,timheidecker
2021-11-06 16:45:49+00:00,1457026446350852096,"“Eternals” review for Mormons:

It’s the temple movie with Power Rangers.",TheMasterAsh
2021-11-06 16:45:08+00:00,1457026272123625477,"Googling Eternals and seeing reviews headlines like ""Too much Marvel, too little Chloé Zhao"" and ""This is what happens when Chloé Zhao makes a Marvel movie"" reminds me of when Zack Snyder's Watchmen took too many liberties with the source, while following it slavishly.",pavol_matula
2021-11-06 16:44:57+00:00,1457026228578238465,I wrote a lengthy review of Eternals https://t.co/Q1KZobOq3m,baamzss
2021-11-06 16:43:46+00:00,1457025928060710917,"@_PammaraV12 Agree 💯 went w/ my nephew &amp; thought it was awesome! Don't understand the negative reviews, guess some just like to nitpick 🙄
#Eternals",tjbrens
2021-11-06 16:43:09+00:00,1457025774985175044,Completed Eternals and man I have some thoughts 😬😬 Review incoming,strangesolos
2021-11-06 16:42:40+00:00,1457025653749043206,@CosmonautMarcus may I request a review of eternals please.,GI_JOSE1998
2021-11-06 16:42:08+00:00,1457025517392211968,I would say ignore the reviews and the homophobic remarks. #Eternals is actually very enjoyable. With some cheeky easter eggs 👀,Daniel_P_Davies
2021-11-06 16:40:56+00:00,1457025215771279365,"Here is my review of #eternals.

I fell asleep mid way through the movie.",KaizenShiori
2021-11-06 16:40:23+00:00,1457025078533627906,All I want to say for now is critics are bad and the movie is good. Don’t give into their reviews. It’s definitely a good watch #Eternals,vanybts
2021-11-06 16:37:55+00:00,1457024455624978437,"#EternalsReview So much Indian Backdrop never seen in any marvel/coming English movies,
U will definitely feel something which u can't express, i felt the same.
Dynasty,Hindu Marriage,Lord Vinayaka, Nataraja, Bollywood Song.etc.,,
Watch it if u can able to....,👍👍👍",telugodu_3
2021-11-06 16:35:37+00:00,1457023877020745728,"Eternals was so good. I did not and do not understand the negative reviews. Beautiful story, beautiful cinematography. Loving this side of Marvel. The Marvel we are used to is so formulaic that they are predictable.",JulesDeParis_
2021-11-06 16:35:11+00:00,1457023771118690306,"HALF WAY THROUGH #Eternals 
OCCUPANCY-50%

ITS A TOTALLY DIFFERENT MARVEL
MOVIE. DONT MISS OUT STARTING
OTHERWISE YOU WONT CET
ANYTHING. VISUALS ARE
AWESOME AND SCREENPLAY IS
LITTLE SLOW BUT STEADY.

#MarvelStudios",I_review_it_
2021-11-06 16:32:46+00:00,1457023159870296071,My ★★★★★ review of Eternals on @letterboxd: https://t.co/ZS8A5h2aO1,jaojaoziito
2021-11-06 16:32:20+00:00,1457023051380428802,Eternals review – everlasting comic-book mediocrity https://t.co/Q88mddBfFT via @bloglovin,lebimamarre
2021-11-06 16:32:13+00:00,1457023021294751756,"Despite what some reviews are saying about this movie, I found it a lot more enjoyable than I thought I would! I’m excited to see where the #Eternals go in the future of the MCU. Especially the best character, @BarryKeoghan’s #Druig https://t.co/l7gMoCBGw6",owen_cul
2021-11-06 16:32:07+00:00,1457022996548366340,"Immortal Beings. Love. Sex in a Marvel film?! #Eternals

My ★★★ review of Eternals on @letterboxd: https://t.co/TOECGpLxsO",_TezSays
2021-11-06 16:31:52+00:00,1457022936594804739,"Oh boooiiiii do we’ve got the rundown for you 🐙

Come join Ernell, Devin, and Jenesy today for the official Good Kraken! review of #Eternals 

12P PT / 3P ET
https://t.co/IZ3xGMeXHg https://t.co/sHZ0jzzSZt",GoodKrakenShow
2021-11-06 16:30:00+00:00,1457022463963922433,"#Eternals review: Marvel's new ensemble crushes Oscar-winning director     
https://t.co/EKmmrg5bG5",Gadgets360
2021-11-06 16:29:55+00:00,1457022442770141191,"I don't really get the negative reviews out there. #Eternals was AMAZING.

Characters, cinematography, story, the twists that actually surprised me. Could go on and on 💯

Really love the direction this phase is going so far with Shang Chi and Eternals.",barry_lish_ish
2021-11-06 16:28:39+00:00,1457022126960091143,"@MaritimeJared @BenjiSales I didn’t read any of the reviews so I don’t know the criteria they used to rate the movie. Eternals has flaws, but I don’t see how anyone can say it’s a bad movie lol.",InJEVONweTrust
2021-11-06 16:28:21+00:00,1457022049767989251,@AlyskaPlays I was seeing Eternals this weekend regardless of the reviews. I’m excited to hear from a big MCU fan like you give it a recommendation saying it’s really good. I also heard the end credits scenes are pretty good as well so I definitely can’t wait to see it.,sabastiansotelo
2021-11-06 16:26:45+00:00,1457021649178464267,Went to Eternals yesterday expecting a 4/10 like the early reviews were saying but imo it’s an 8/10. Don’t understand at all what the low ratings were about,PlatDRyan
2021-11-06 16:23:42+00:00,1457020878047350791,Eternals is getting such good reviews by people what movie are y’all watching I wanna watch it too,ICMoviies
2021-11-06 16:23:28+00:00,1457020821877166081,"Going to drive everyone on Letterboxd crazy by giving Eternals 5 stars, but the review is about Dune.",bestmanofonline
2021-11-06 16:21:36+00:00,1457020350538174469,"39 reviews to go
plus ive just booked up #eternals for tuesday",Popcorn_For_One
2021-11-06 16:20:00+00:00,1457019950506336259,"Finally been to see #Eternals I've no idea what the bad reviews were claiming, it's absolutely amazing. One of my all time favourite MCU movies for sure. 

Booking again, addicted to the characters, amazing fight scenes, engrossed in everything. Phastos, Makkari 😍❤️😍",WobblyOSausage
2021-11-06 16:19:50+00:00,1457019908559081478,"*Sees eternals is getting not great reviews*
*Remembers that The Last Jedi got rave reviews* https://t.co/XYi6wUGAnr",Markus_Prime
2021-11-06 16:19:48+00:00,1457019898782158856,"#EternalsReview 
3.5/5 for The Hot Boxed Office score

Full #Eternals Review Link⬇️⬇️
https://t.co/k3Hx9jCSzq

#EternalsTH #EternalsGilgamesh #EternalsID #EternalsSprite #BlackKnight #EternalsIkaris #ShangChi #Marvel #SpiderManNowWayHome",HotBoxedOffice
2021-11-06 16:19:28+00:00,1457019814917001220,"If you saw the movie let me me know what you thought!

ETERNALS Movie Review - Reviews on the Run - Electric Playground
https://t.co/U0tndYqiEY",Victor_Lucas
2021-11-06 16:18:36+00:00,1457019595613634564,"Did you catch the MCU’s latest? What did you think? Here’s Vic’s review…

#ETERNALS Movie Review - Reviews on the Run - Electric Playground
https://t.co/3OkZCoPkr0",epdailytv
2021-11-06 16:18:35+00:00,1457019593898270721,"With “Eternals” Marvel Studios delivers a rare misfire. It’s a flat and flavorless superhero film full of bold ambition yet overstuffed and surprisingly inert. Ultimately it’s a vision better suited for a Disney+ streaming series.

My Review: https://t.co/gbh91ZZwbA",KeithandMovies
2021-11-06 16:17:47+00:00,1457019392617766920,My review of THE ETERNALS. (TLDR: It should have been better. Much better.) https://t.co/RonpDFQsnw #EternalsReview #eternals #mcu #LGBTQ,StevenPiziks
2021-11-06 16:15:46+00:00,1457018882208710659,"Hollywood critics SACRIFICED for W0KE cultists! 

Marvel DESPERATELY tries to spin Eternals reviews! 

https://t.co/tUHyHFOchu https://t.co/eMiCMbC4MK",YellowFlashGuy
2021-11-06 16:12:00+00:00,1457017935365611522,Eternals review – everlasting comic-book mediocrity https://t.co/DbcNbRoDFY,guardian
2021-11-06 16:10:16+00:00,1457017500785328134,"@GraceRandolph So #Eternals has done $30 mil so far domestic. So, its tracking ahead of Shang Chi but below Black Widow. Obviously we dont know what the legs will be like, but clearly the negative reviews have not had as much of an impact. #moviemath",lovely_marianne
2021-11-06 16:09:45+00:00,1457017368534736902,So many reviews of Eternals so little mentions of Jack Kirby,ConciergeComic
2021-11-06 16:08:20+00:00,1457017011251286019,"@GSCinemas BvS : first time? Pathetic and weak 

Anyway rotten tomatoes aint mean anything it’s just shit , watch the movie for yourself! Mine #Eternals review 7/10 ! Plus #ZackSnyderIsTheBluePrint #Ikaris #Eternals #Superman #ZackSnyderJusticeLeague https://t.co/Dg7EPzEwac",Zulzamani_
2021-11-06 16:06:24+00:00,1457016525232263170,saw a post where some guy claimed it was misogyny because the director is a woman and somebody replied with review scores for wonder woman and they were like um gal gadot wasnt the director. is your argument really that people hate eternals because of misogyny toward the director,punishedpants
2021-11-06 16:06:12+00:00,1457016476985004035,@Vinay00057 Eternals review wp chey,kingKhansharuk
2021-11-06 16:05:01+00:00,1457016179663515654,"My Eternals Review
[SPOILERS IN THE THREAD):

Eternals proved to be a surprise for me. The story was refreshing, yet the pacing had me forgetting parts of the movie. It’s a very unique story, and for that, I have to give it credit for not following true usual formula https://t.co/tRPNFekLIT",DrAwesome_x
2021-11-06 16:04:53+00:00,1457016142548148231,I’ve always seen every Marvel film and I’m not put off by Rotten tomatoes opinion on The Eternals i still haven’t seen it but would still want to see the film despite some bad reviews of it.,Michael47011834
2021-11-06 16:03:29+00:00,1457015793401667594,"Quick Sauce Event:  Marvel's Eternals Review

#Eternals #Marvel #Dishoom

https://t.co/V5NGA1QIQJ",Killsaucegames
2021-11-06 16:02:53+00:00,1457015641081217027,"Eternals: I haven’t read any other reviews but in my opinion, it’s a 6.. it’s not draggy, it’s just 2 and a half hour of exposition.. that’s all. Not bad but not that great either.. middle road at best",go_je_se
2021-11-06 16:02:36+00:00,1457015570088484864,these #eternals reviews screaming about having the gay agenda “shoved down their throats” have to know how gay they sound right?,sm00th_brain_83
2021-11-06 16:02:22+00:00,1457015509921136641,help how do i give my audience review for eternals,b4riqi
2021-11-06 16:01:55+00:00,1457015396217892864,"Just watched #Eternals 
Have absolutely no idea why the critic reviews are so low, was actually an incredibly entertaining movie, it’s different tonally and I love that. 
Really good characters too",benmulchh
2021-11-06 16:01:41+00:00,1457015340899225606,A lot of folks saying the critics got it wrong with Eternals…It’s absolutely too many white racist homophobic men that review these films and change gotta happen. https://t.co/TFun3WE4Jz,JeffVsTheWorld
2021-11-06 16:01:16+00:00,1457015233688518665,"@TomislavNikolov @Slam_Webstah @Variety @ByClaytonDavis @AppleTV ""as in of a male director made a movie with the same flaws as Eternals it wouldn't've been met with the same harsh negative reviews"" https://t.co/3NRMOOgfcl",LJW_314
2021-11-06 16:00:45+00:00,1457015104722006021,Eternals  Movie Review | MCU | Unni Vlogs https://t.co/xqVbMSlRKN via @YouTube #eternal #eternals #eternalsmovie #eternalreview #mcu #unnivlogs #unnivlogscinephile #unnivlog #unnivlogsreview,unni_narayanan
2021-11-06 16:00:44+00:00,1457015101370687489,"My personal review for #Eternals is overall positive. I'll give it a 6.8 out of 10. In the MCU infinity war is the only 10 of 10 to me. Can't seem to understand where these really low scores are coming from. Nice action sequences, great plot, different approach from other movies",DCfunkofan
2021-11-06 16:00:34+00:00,1457015059742433285,"Taking kids to see #Eternals in a couple hours and I'm kind of excited even with all the bad reviews, quality family time = #winning",grownmanballin
2021-11-06 16:00:30+00:00,1457015041752977409,"Enjoy Mikella G.'s review of Eternals. I really like Eternals. It's an action filled blockbuster that teaches you about cultures from so many different centuries.  Eternals opens in theaters November 5, 2021. https://t.co/ixtkm2HP2y https://t.co/fGMgqmwycr",KidsFirstMedia
2021-11-06 16:00:30+00:00,1457015040092131330,"Going live for #AwesomeComics &amp; Coffee to review #Eternals and much more! Join in for the discussion!
https://t.co/TL8zuCF8rv https://t.co/hCEBzV246f",Awesome_Walter
2021-11-06 16:00:02+00:00,1457014922693554186,"In Halifax cinemas this weekend: #Eternals #TheFrenchDispatch #LastNightInSoho #Dune #NoTimeToDie #VenomLetThereBeCarnage and #ShangChi. Carsten's reviews:

https://t.co/2XM22gjkBd

#film #review #nowplaying #incinemas @FlawInTheIris https://t.co/MsEipsjwrR",halifaxbloggers
2021-11-06 15:56:52+00:00,1457014126224584708,Pretty hilarious that like 1/3 of #Eternals positive RT reviews are actually negative. https://t.co/x6YXApqHCv,matttwooddd
2021-11-06 15:56:45+00:00,1457014098080763905,"@_ShauryaChawla Again, the % only considers numbers of positive reviews, not rating. But I wouldn’t bet more than 50% of critics would give #Eternals a negative review. It’s just surprising.",msbreviews
2021-11-06 15:56:30+00:00,1457014036499894279,trying to think of what to write for my eternals review https://t.co/2nmaV2TOus,erospidey
2021-11-06 15:56:29+00:00,1457014028992192522,"my latest review for @vulture of #Eternals gets into misused stardom and how marvel has shaped audience expectations for the worse.
https://t.co/uaAoUs65Km",angelicabastien
2021-11-06 15:56:19+00:00,1457013988068192260,My ★★★ review of Eternals on @letterboxd: https://t.co/Y8Qg3atd8I,horrorcarol
2021-11-06 15:56:07+00:00,1457013939645161472,"eternals did not deserve all the mid reviews it got, it’s one of my favorite marvel movies of all time now",sofiuhthefirst
2021-11-06 15:56:06+00:00,1457013934548942848,"Watched #Eternals last night and idk why people gave bad reviews on it, I was entertained the whole movie",arturor209
2021-11-06 15:55:52+00:00,1457013876806070287,just watched eternals and it was so so good literally wtf is wrong with critics and their reviews lmaoo,xzprint
2021-11-06 15:55:26+00:00,1457013766722232325,"#Eternals did not deserve the reviews it got! That movie was everything a marvel movie needed to give me. I love marvel regardless, but that movie was different in its own way.",xeddsterx
2021-11-06 15:55:06+00:00,1457013680139382792,"if you care about my thoughts on Eternals I wrote them all here. it’s a pretty long review but this movie is also longer than Infinity War and it doesn’t even have a talking raccoon

https://t.co/eiZdH4fmni",DannyVegito
2021-11-06 15:54:49+00:00,1457013609230479363,Had someone tell me they may not see Eternals because of the bad reviews 😃,theyluvdestinyr
2021-11-06 15:53:23+00:00,1457013251762499594,"Keep a lookout for our #Eternals review Monday, November 8th!

- Catch up on past MCU episodes here: https://t.co/ZpX0mHEgMD

#PodernFamily #FilmTwitter #EternalsReview https://t.co/6DaDxUc7pO",FilmOptix
2021-11-06 15:52:14+00:00,1457012961067868170,I should have known better. All these negative headlines are generated by critic reviews. Now I basically have to see Eternals. https://t.co/IpjL57ayJZ,GPIngersoll
2021-11-06 15:50:11+00:00,1457012445030006797,"#Eternals Review: “To start November the comic studio has released ""Eternals,"" which is a very different style…but its a beautifully made film that sets the foundation for phase 4 and the introduction of some of my favorite lesser known heroes.”
3.5/5 
⬇️
https://t.co/k3Hx9jCSzq https://t.co/onBF8taey4",HotBoxedOffice
2021-11-06 15:49:37+00:00,1457012303501709312,Yo don't watch a movie because of someone's review fuckin watch it yourself and form ur own opinion eggheads eternals 8/10,aeranc_
2021-11-06 15:48:48+00:00,1457012095996813312,My ★★½ review of Eternals on @letterboxd: https://t.co/mNU3S7bJpF,sOdOpeee
2021-11-06 15:48:23+00:00,1457011991516782593,Fuck the critics. Fuck the review bombers. Eternals is top tier Marvel.,pumpedupbricks
2021-11-06 15:47:27+00:00,1457011757403164677,"i went to see eternals last night and the rumours about the critics tanking the reviews because of the representation are so true because that movie was incredible

also it featured marvel's first queer kiss :') 

(long overdue btw)",moonyjomarch
2021-11-06 15:47:26+00:00,1457011753972236288,@LaceyWilson4 I’m all about the dumplings. Also really want to see Eternals - we’ll want your review!,kjulian_history
2021-11-06 15:46:24+00:00,1457011492000305153,"IMO ppl have a right to feel how they want to feel. However, the #Eternals critic review bombs were obvious on who did it &amp; as everyone should know: homosexuality in certain parts of the world is outlawed or goes against religion in other parts. However Disney stood their ground. https://t.co/xB5Fj2Ocal",JerrellZod
2021-11-06 15:46:00+00:00,1457011393278926850,My ★★★ review of Eternals (2021) on @letterboxd: https://t.co/qAbxu5ax3w,joshgammon
2021-11-06 15:45:08+00:00,1457011172754923521,"Eternals is a beautiful story of individuals learning what it means to be human. Yes it is a Marvel movie in genre, yet Chloe is able to break the studio formula and present an engaging complex piece with characters you can relate, fall and rise with. #EternalsReview https://t.co/7IaCx99DBf",anton_nashan
2021-11-06 15:44:53+00:00,1457011112071909378,Is it worth going to see Eternals? I’m not hearing good reviews lool,d_fifi_g
2021-11-06 15:44:49+00:00,1457011092555657221,"Reading reviews for eternals and a lot hate that it didn’t follow the marvel formula… yall complained about something different, tf y’all want??",MandoPunks
2021-11-06 15:44:16+00:00,1457010954093441029,Has anyone watched Eternals yet? What’s y’all reviews?,MicDaP1
2021-11-06 15:43:38+00:00,1457010798161809408,"🤍

my official #Eternals review https://t.co/Jkay94cGHN",ashleighD_
2021-11-06 15:43:02+00:00,1457010644377645063,@TheQuartering Review Eternals,RagemanFC
2021-11-06 15:43:00+00:00,1457010635473096704,"This isn't good for the Eternals movie Sha. First it has mixed reviews and classified as ""rotten"" on RT, Now countries are banning the movie entirely.

May just be the lowest grossing marvel movie ever.",rifelex
2021-11-06 15:42:04+00:00,1457010402605338627,@JakeBaldino Can't wait for the eventual #Eternals Twitter user review ads to use this quote.,brownstones19
2021-11-06 15:41:56+00:00,1457010368157466626,It’s the fact I still haven’t seen one in between review of Eternals it’s literally either the worst film ever made or the best film ever depending on who you talk to,jillllthoughts
